checked_at,AA149,AA16,AA179,AA234,AA76,AS20,AS41,B6115,B6116,B615,B6215,B6216,B6316,DL363,DL405,DL606,DL668,DL669
2026-08-29 12:26:56,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,224.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 12:37:20,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,224.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 12:47:14,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,224.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 12:57:09,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,224.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:07:01,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,224.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:17:04,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,279.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:27:02,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,279.00,279.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:36:57,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,362.00,279.00,295.00,362.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:47:12,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,279.00,295.00,249.00,392.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 13:57:13,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:07:13,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:17:11,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:27:19,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:37:12,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:46:47,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 14:57:19,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,279.00,314.00,249.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:06:53,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:17:17,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:27:12,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:36:59,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:47:16,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 15:57:16,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:07:13,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:17:17,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:27:15,362.00,484.00,362.00,569.00,249.00,269.00,324.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:37:14,362.00,484.00,362.00,569.00,249.00,269.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:47:10,362.00,484.00,362.00,569.00,249.00,269.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 16:57:25,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:07:18,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:17:33,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:27:11,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:37:19,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:46:47,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 17:56:46,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:07:21,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:17:15,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,369.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:27:11,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:36:59,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:47:11,362.00,484.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 18:57:13,362.00,569.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:07:17,362.00,569.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:17:14,362.00,569.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:27:13,362.00,569.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:37:30,362.00,569.00,362.00,569.00,249.00,224.00,269.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:47:15,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 19:57:13,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:07:03,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:17:06,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:27:21,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:37:16,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:47:10,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 20:57:28,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:07:24,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:17:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,279.00,314.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:27:11,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:37:23,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:47:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 21:57:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:07:16,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:17:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:27:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:37:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:47:29,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 22:57:14,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:07:23,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:17:16,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:27:01,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:37:11,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:47:09,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,279.00,314.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-29 23:57:16,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:07:22,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:17:21,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:27:05,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:37:18,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:47:07,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 00:57:02,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:07:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:17:01,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:27:15,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:37:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:47:12,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 01:57:01,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,279.00,314.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:07:02,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:17:20,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:27:13,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:37:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:47:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 02:57:15,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:06:59,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:17:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:27:20,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:37:20,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:47:23,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 03:57:19,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:07:20,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:17:18,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:27:21,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:36:57,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:46:51,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 04:57:22,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:07:17,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:17:01,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,314.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:27:14,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:37:08,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:46:52,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 05:57:21,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:07:13,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:16:58,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,279.00,273.00,301.00,249.00,296.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:27:15,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:37:14,362.00,569.00,362.00,569.00,249.00,224.00,324.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:47:14,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 06:57:19,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:07:11,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:17:10,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:27:22,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:37:15,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:46:44,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 07:57:12,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:07:11,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:17:14,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:27:15,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:37:05,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:47:14,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 08:57:15,362.00,569.00,362.00,569.00,249.00,269.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:07:12,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:17:09,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:27:15,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:37:17,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:47:14,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 09:57:03,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:07:16,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:17:07,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:26:47,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:37:20,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:47:22,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 10:57:17,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:07:14,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:17:17,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:27:18,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:37:05,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:47:21,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 11:57:20,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:06:57,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:17:20,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:27:18,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:37:20,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:47:16,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 12:57:19,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:07:12,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,314.00,224.00,279.00,362.00,429.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:17:21,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,301.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:27:24,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,279.00,314.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:37:20,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,301.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:47:17,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,301.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 13:57:16,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:07:02,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:16:53,362.00,569.00,362.00,569.00,249.00,249.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:27:26,362.00,569.00,362.00,569.00,249.00,259.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:37:34,362.00,569.00,362.00,569.00,249.00,259.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:47:04,362.00,569.00,362.00,569.00,249.00,259.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 14:57:17,362.00,569.00,362.00,569.00,249.00,259.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 15:07:23,362.00,569.00,362.00,569.00,249.00,229.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 15:17:08,362.00,569.00,362.00,569.00,249.00,229.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
2026-08-30 15:26:53,362.00,569.00,362.00,569.00,249.00,229.00,284.00,224.00,249.00,273.00,294.00,249.00,279.00,449.00,449.00,449.00,449.00,449.00
