checked_at,AS286,B61573,B62074,UA1403,UA1981,UA2096,UA2127,UA2434,UA2445,UA2679,UA2692,UA2743
2026-08-29 18:47:45,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 18:57:48,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:07:53,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:17:47,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:27:46,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:38:03,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:47:52,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 19:57:46,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:07:34,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:17:40,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:27:55,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:37:50,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:47:40,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 20:58:02,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:07:57,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:17:55,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:27:43,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:37:58,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:47:54,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 21:57:56,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:07:50,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:17:52,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:27:54,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:37:51,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:48:03,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 22:57:48,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:07:57,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:17:50,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:27:37,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:37:45,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:47:41,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-29 23:57:51,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:07:56,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:17:55,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:27:37,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:37:52,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:47:39,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 00:57:33,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:07:51,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:17:34,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:27:49,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:37:51,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:47:46,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 01:57:35,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:07:34,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:17:55,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:27:48,254.00,254.00,274.00,274.00,274.00,330.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:37:56,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:47:53,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 02:57:50,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:07:31,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:17:53,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:27:55,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:37:56,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:47:57,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 03:57:55,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:07:54,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:17:52,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:27:55,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:37:28,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:47:19,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 04:57:56,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:07:52,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:17:32,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:27:47,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:37:38,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:47:23,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 05:57:55,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:07:47,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:17:29,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:27:49,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:37:48,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:47:48,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 06:57:53,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:07:44,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:17:43,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:27:56,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:37:49,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:47:13,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 07:57:47,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:07:45,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:17:48,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:27:49,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:37:35,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:47:48,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 08:57:51,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:07:45,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:17:42,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:27:49,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:37:50,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:47:48,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 09:57:34,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:07:49,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:17:39,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:27:18,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:37:54,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:47:57,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 10:57:54,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:07:49,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:17:52,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:27:52,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:37:36,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:47:56,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 11:57:57,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:07:25,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:17:53,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:27:52,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:37:55,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:47:51,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 12:57:53,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:07:44,254.00,254.00,309.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:17:54,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:27:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:37:55,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:47:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 13:57:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:07:35,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:17:22,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:28:01,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:38:10,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:47:34,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 14:57:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:08:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:17:40,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:27:21,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:37:40,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:48:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 15:58:01,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:07:56,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:18:07,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:28:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:38:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:47:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 16:57:39,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:08:04,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:17:45,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:28:03,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:37:41,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:47:54,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 17:57:39,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:07:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:17:58,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:28:12,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:38:05,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:47:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 18:57:52,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:07:57,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:17:41,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:28:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:37:55,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:47:42,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 19:58:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:07:44,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:18:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:28:03,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:37:38,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:47:57,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 20:57:48,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:08:08,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:18:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:28:01,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:38:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:48:10,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 21:58:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:07:40,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:18:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:27:16,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:38:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:47:50,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 22:58:01,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:08:04,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:18:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:27:35,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:38:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:47:55,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-30 23:57:29,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:07:53,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:18:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:28:02,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:37:52,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:48:05,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 00:57:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:07:51,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:17:58,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:28:07,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:37:32,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:48:05,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 01:57:44,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:08:03,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:17:56,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:27:43,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:38:05,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:48:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 02:57:57,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:07:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:17:28,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:27:58,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:37:31,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:47:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 03:58:04,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:07:42,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:17:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:27:57,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:37:58,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:48:04,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 04:57:22,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:08:09,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:17:53,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:28:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:37:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:47:56,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 05:57:59,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:08:00,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:17:38,254.00,254.00,274.00,274.00,331.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:27:34,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:37:56,254.00,254.00,274.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:47:53,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 06:58:00,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:08:06,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:17:33,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:28:02,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:37:57,254.00,254.00,309.00,274.00,274.00,331.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:47:20,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 07:57:53,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 08:07:55,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 08:17:13,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 08:27:56,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
2026-08-31 08:37:59,254.00,254.00,309.00,274.00,274.00,320.00,274.00,274.00,274.00,274.00,274.00,274.00
