checked_at,AA1476,AA1872,AA2966,AA3105,AS265,AS328,AS410,AS429,AS583,AS587,DL2041,DL2055,DL637,UA2099,UA2618,UA2835,UA341
2026-08-31 17:53:33,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,215.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:03:41,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:13:28,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:23:35,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:33:37,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:43:24,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 18:53:35,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 19:03:33,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 19:13:32,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 19:23:37,,215.00,,265.00,225.00,225.00,225.00,264.00,,,,215.00,215.00,,215.00,215.00,
2026-08-31 19:33:32,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 19:43:30,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 19:53:33,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 20:03:39,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 20:13:01,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 20:23:13,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00
2026-08-31 20:33:35,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 20:43:26,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 20:53:29,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 21:03:41,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 21:13:19,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 21:23:44,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 21:33:27,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 21:43:51,,215.00,,265.00,225.00,225.00,225.00,264.00,,,,225.00,225.00,,215.00,215.00,
2026-08-31 21:53:35,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:03:32,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:13:34,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:25:15,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:33:37,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:43:23,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 22:53:27,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 23:03:43,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 23:13:33,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 23:23:11,265.00,,215.00,215.00,,,,,225.00,225.00,225.00,,,215.00,,,215.00
2026-08-31 23:33:33,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 23:43:28,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-08-31 23:53:34,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 00:03:36,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 00:13:29,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,225.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 00:23:19,265.00,,215.00,215.00,,,,,225.00,225.00,225.00,,,215.00,,,215.00
2026-09-01 00:33:27,265.00,215.00,215.00,265.00,225.00,225.00,225.00,264.00,225.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 00:43:34,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 00:53:37,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:03:35,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:13:25,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:23:31,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:33:35,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:43:30,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 01:53:34,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:03:43,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:13:19,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:23:33,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:33:42,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:43:32,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 02:53:45,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 03:03:44,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 03:13:35,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 03:23:36,265.00,,215.00,215.00,,,,,215.00,215.00,225.00,,,215.00,,,215.00
2026-09-01 03:34:00,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 03:43:43,265.00,215.00,215.00,265.00,215.00,215.00,215.00,253.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 03:53:42,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:03:46,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:13:34,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:23:40,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:33:42,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:43:41,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 04:53:33,265.00,215.00,215.00,265.00,215.00,215.00,215.00,303.00,215.00,215.00,225.00,225.00,225.00,215.00,215.00,215.00,215.00
2026-09-01 05:05:21,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 05:35:09,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 05:43:30,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 05:53:27,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:03:15,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:13:30,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:23:29,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:33:31,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:43:37,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 06:53:08,279.00,234.00,234.00,279.00,253.00,215.00,215.00,303.00,215.00,215.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:03:14,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:13:08,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:23:34,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:33:36,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:46:39,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 07:52:59,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:03:34,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:13:35,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:23:29,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:33:36,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:43:31,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 08:53:29,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:03:36,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:13:39,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:23:30,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:33:34,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:43:30,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 09:53:27,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:03:41,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:13:30,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:26:19,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:33:38,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:43:36,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 10:53:32,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:03:23,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:13:28,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:23:25,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:33:36,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:43:16,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 11:53:33,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:03:38,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:13:38,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:23:34,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:33:39,279.00,234.00,234.00,279.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:43:32,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 12:53:39,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:03:39,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:13:18,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:23:38,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:33:49,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:43:20,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 13:53:38,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:05:38,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:16:52,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:23:38,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:33:47,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:43:41,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 14:53:26,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 15:03:40,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 15:13:36,279.00,234.00,234.00,234.00,253.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 15:23:32,279.00,,234.00,234.00,,,,,234.00,234.00,244.00,,,234.00,,,234.00
2026-09-01 15:33:40,279.00,234.00,234.00,234.00,242.00,234.00,234.00,409.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 15:43:23,279.00,234.00,234.00,234.00,242.00,234.00,234.00,409.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 15:53:39,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:04:05,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:13:55,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:23:49,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:33:53,279.00,234.00,234.00,234.00,303.00,234.00,234.00,409.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:43:55,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 16:53:39,279.00,234.00,234.00,234.00,248.00,234.00,234.00,303.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:03:50,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:13:38,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:26:36,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:33:42,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:43:29,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 17:53:40,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:03:46,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:13:50,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:23:18,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:33:50,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:43:44,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 18:53:14,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 19:03:59,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 19:13:48,279.00,234.00,234.00,234.00,303.00,234.00,234.00,409.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 19:23:45,279.00,234.00,234.00,234.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 19:35:30,,234.00,,279.00,255.00,234.00,234.00,319.00,,,,244.00,244.00,,234.00,234.00,
2026-09-01 19:43:53,279.00,234.00,234.00,279.00,303.00,234.00,234.00,409.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 19:53:56,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 20:03:35,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 20:13:26,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 20:23:49,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 20:33:57,,234.00,,279.00,255.00,234.00,234.00,319.00,,,,244.00,244.00,,234.00,234.00,
2026-09-01 20:43:40,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 20:53:42,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 21:04:07,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 21:13:40,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 21:23:55,279.00,,234.00,234.00,,,,,234.00,234.00,244.00,,,234.00,,,234.00
2026-09-01 21:33:50,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 21:43:44,279.00,234.00,234.00,279.00,255.00,234.00,234.00,319.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 21:53:36,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 22:03:51,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 22:13:59,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 22:23:59,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 22:33:54,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 22:43:55,,234.00,,279.00,255.00,234.00,234.00,305.00,,,,244.00,244.00,,234.00,234.00,
2026-09-01 22:53:29,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
2026-09-01 23:03:47,279.00,234.00,234.00,279.00,255.00,234.00,234.00,305.00,234.00,234.00,244.00,244.00,244.00,234.00,234.00,234.00,234.00
