checked_at,AA1404,AA2602,UA1481,UA1584,UA1658,UA1686,UA2680,UA337
2026-08-25 06:00:48,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 06:10:45,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 06:20:48,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 06:30:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 06:40:43,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 06:50:48,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:00:49,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:10:42,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:20:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:30:52,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:40:46,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 07:50:51,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:00:49,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:10:46,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:20:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:30:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:40:45,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 08:50:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 09:00:53,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 09:10:47,89.00,89.00,89.00,89.00,123.00,89.00,111.00,89.00
2026-08-25 09:20:46,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 09:30:47,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 09:40:47,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 09:50:45,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 10:00:50,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 10:10:48,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-25 10:20:44,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 10:30:48,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 10:40:39,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 10:50:44,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:00:51,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:10:48,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:20:56,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:30:54,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:40:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 11:50:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:00:53,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:10:54,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:20:48,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:30:48,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:40:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 12:50:45,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:00:51,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:10:59,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:21:07,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:30:52,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:40:52,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 13:50:50,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:01:08,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:11:12,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:21:06,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:31:02,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:40:57,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 14:50:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:00:56,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:11:04,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:21:09,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:31:07,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:40:53,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 15:50:47,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:00:51,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:11:10,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:21:14,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:31:20,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:42:07,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 16:52:39,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:02:57,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:12:20,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:22:36,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:32:44,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:42:44,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 17:52:40,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:02:59,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:12:29,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:22:43,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:32:49,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:43:04,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 18:53:19,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 19:03:35,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 19:13:54,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 19:24:09,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 19:34:09,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-25 19:44:07,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 19:53:57,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:04:04,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:14:16,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:24:30,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:34:52,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:44:55,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 20:54:36,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:04:36,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:14:51,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:25:03,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:35:15,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:45:26,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 21:54:02,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:04:20,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:14:49,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:25:07,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:35:25,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:45:40,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 22:55:57,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:05:14,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:14:26,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:24:37,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:34:38,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:44:38,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-25 23:54:59,89.00,89.00,89.00,89.00,111.00,89.00,89.00,89.00
2026-08-26 00:05:12,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 00:15:32,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 00:25:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 00:35:45,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 00:46:08,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 00:56:32,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:06:20,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:16:57,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:26:37,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:36:45,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:46:12,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 01:55:42,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:06:04,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:16:00,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:26:21,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:36:21,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:45:13,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 02:55:33,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:06:00,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:16:17,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:26:50,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:37:07,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:47:34,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 03:57:40,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:07:03,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:16:36,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:26:49,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:37:20,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:47:52,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 04:58:14,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:08:37,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:19:09,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:29:41,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:38:17,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:48:31,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 05:58:45,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:09:09,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:19:31,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:28:52,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:39:10,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:49:27,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 06:58:10,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 07:08:24,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 07:18:50,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 07:29:22,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 07:39:10,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 07:49:49,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:00:06,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:10:21,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:20:43,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:31:02,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:41:11,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 08:50:46,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 09:01:02,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 09:11:24,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 09:21:04,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 09:30:51,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 09:41:15,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 09:51:38,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 10:01:57,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 10:12:25,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 10:22:50,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 10:32:07,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 10:42:38,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 10:53:05,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:03:03,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:13:13,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:23:40,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:33:30,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:43:53,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 11:54:23,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:04:54,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:15:32,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:26:01,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:36:34,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:47:14,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 12:57:42,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:06:40,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:17:00,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:27:26,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:37:06,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:48:02,89.00,89.00,89.00,89.00,118.00,89.00,89.00,89.00
2026-08-26 13:58:52,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 14:09:26,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 14:19:44,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 14:30:29,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 14:39:29,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 14:50:08,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 15:01:03,89.00,89.00,89.00,89.00,123.00,89.00,89.00,89.00
2026-08-26 15:51:59,89.00,89.00,89.00,89.00,129.00,89.00,89.00,89.00
2026-08-26 16:02:51,89.00,89.00,89.00,89.00,129.00,89.00,89.00,89.00
2026-08-26 16:13:04,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 16:23:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 16:33:17,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 16:44:00,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 16:54:36,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 17:04:53,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 17:15:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 17:27:01,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 17:37:40,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 18:09:18,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 18:19:06,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 18:30:06,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 18:40:01,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 18:51:07,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 19:01:53,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 19:30:53,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 19:40:49,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 19:50:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:00:53,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:10:46,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:20:52,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:30:45,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:40:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 20:50:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:00:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:10:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:20:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:30:46,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:40:40,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 21:50:40,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:00:53,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:10:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:20:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:30:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:40:38,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 22:50:45,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:00:45,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:10:49,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:20:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:30:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:40:40,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-26 23:50:39,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:00:54,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:10:48,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:20:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:30:45,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:40:48,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 00:50:46,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:00:44,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:10:42,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:20:40,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:30:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:40:44,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 01:50:44,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:00:47,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:10:43,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:20:45,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:30:44,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:40:39,89.00,89.00,89.00,89.00,139.00,89.00,89.00,89.00
2026-08-27 02:50:41,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:00:46,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:10:43,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:20:40,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:30:45,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:40:40,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 03:50:52,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:00:45,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:10:39,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:20:47,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:30:44,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:40:44,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 04:50:41,89.00,89.00,89.00,89.00,143.00,89.00,133.00,89.00
2026-08-27 05:00:51,89.00,159.00,89.00,89.00,159.00,89.00,159.00,159.00
2026-08-27 05:10:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 05:20:41,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 05:30:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 05:40:41,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 05:50:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:00:45,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:10:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:20:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:30:45,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:40:40,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 06:50:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:00:47,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:10:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:20:40,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:30:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:40:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 07:50:41,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:00:46,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:10:39,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:20:46,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:30:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:40:41,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 08:50:41,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 09:00:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 09:10:41,159.00,,159.00,159.00,,159.00,,
2026-08-27 09:20:40,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 09:30:45,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 09:40:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 09:50:40,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 10:00:49,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 10:10:43,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 10:20:42,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 10:30:47,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 10:40:44,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 11:00:49,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 11:10:43,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 11:20:46,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
2026-08-27 11:30:45,159.00,159.00,159.00,159.00,159.00,159.00,159.00,159.00
