checked_at,AA1892,AA2027,AA2388,AA2712,DL3951,DL4057,DL4119,UA1664,UA5425
2026-08-31 03:52:08,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:02:16,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:12:16,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:22:02,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:32:16,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:42:12,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 04:52:13,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:02:18,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:12:13,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:22:09,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:32:16,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:42:04,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 05:52:13,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 06:02:22,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 06:12:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 06:22:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 06:32:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 06:52:10,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:02:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:12:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:22:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:32:34,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:42:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 07:52:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:02:25,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:12:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:22:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:32:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:42:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 08:52:09,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:02:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:12:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:22:05,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:32:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:42:13,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 09:52:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:02:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:12:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:23:02,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:32:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:42:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 10:52:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:02:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:12:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:22:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:32:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:42:55,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 11:52:28,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:02:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:12:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:22:01,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:32:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:42:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 12:52:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:02:27,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:12:08,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:22:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:32:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:42:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 13:52:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:02:28,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:12:12,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:22:11,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:32:26,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:42:14,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 14:53:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 15:12:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 15:22:26,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 15:33:15,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 15:42:19,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 15:52:27,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:02:27,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:12:27,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:22:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:32:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:42:17,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 16:52:22,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:02:30,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:12:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:22:28,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:32:25,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:42:16,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 17:52:24,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:02:33,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:12:20,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:22:25,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:32:27,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:42:18,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 18:52:25,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 19:02:25,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 19:12:21,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 19:22:23,156.00,156.00,156.00,156.00,156.00,156.00,179.00,156.00,156.00
2026-08-31 19:32:24,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 19:42:22,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 19:52:24,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:02:30,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:12:04,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:22:12,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:32:25,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:42:18,156.00,156.00,156.00,156.00,156.00,156.00,199.00,156.00,156.00
2026-08-31 20:52:20,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 21:02:33,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 21:12:17,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 21:22:49,156.00,156.00,156.00,,,166.00,209.00,156.00,
2026-08-31 21:32:21,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 21:42:19,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 21:52:26,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 22:02:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 22:12:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-08-31 22:24:06,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 22:32:28,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 22:42:15,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 22:52:17,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:02:31,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:12:22,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:22:11,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:32:24,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:42:23,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-08-31 23:52:25,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:02:23,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:12:22,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:22:13,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:32:23,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:42:26,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 00:52:30,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 01:02:30,,,156.00,156.00,166.00,,166.00,,156.00
2026-09-01 01:12:22,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 01:22:18,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 01:32:28,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 01:42:24,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 01:52:22,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:02:33,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:12:16,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:22:23,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:32:29,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:42:20,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 02:52:28,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:02:32,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:12:24,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:22:26,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:32:59,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:42:33,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 03:52:30,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 04:02:51,156.00,156.00,156.00,,,166.00,249.00,156.00,
2026-09-01 04:12:27,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 04:22:24,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 04:32:34,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 04:42:31,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 04:52:22,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 05:04:11,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 05:34:07,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 05:42:21,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 05:52:19,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 06:02:11,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 06:12:18,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 06:22:19,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 06:32:18,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 06:42:25,,,156.00,156.00,166.00,,166.00,,156.00
2026-09-01 06:52:12,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 07:02:28,156.00,156.00,156.00,,,166.00,209.00,156.00,
2026-09-01 07:12:08,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 07:22:21,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 07:32:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 07:45:29,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 07:52:01,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:02:29,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:12:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:22:19,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:32:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:42:22,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 08:52:18,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 09:02:29,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 09:12:27,156.00,156.00,156.00,156.00,166.00,166.00,249.00,156.00,156.00
2026-09-01 09:22:21,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 09:32:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 09:42:21,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 09:52:18,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 10:02:30,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 10:12:19,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 10:24:24,,,156.00,156.00,166.00,,166.00,,156.00
2026-09-01 10:32:25,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 10:42:21,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 10:52:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:02:18,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:12:16,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:22:20,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:32:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:42:10,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 11:52:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:02:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:12:26,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:22:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:32:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:42:26,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 12:52:28,,,156.00,156.00,166.00,,166.00,,156.00
2026-09-01 13:02:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 13:12:14,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 13:22:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 13:32:37,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 13:42:16,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 13:52:24,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 14:03:53,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 14:15:57,156.00,156.00,156.00,,,166.00,209.00,156.00,
2026-09-01 14:22:25,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 14:32:34,166.00,156.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 14:42:28,166.00,156.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 14:52:23,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:02:29,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:12:26,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:22:22,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:32:27,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:42:19,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 15:52:26,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:02:45,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:12:40,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:22:33,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:32:41,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:42:39,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 16:52:29,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:02:38,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:12:26,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:24:44,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:32:34,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:42:23,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 17:52:27,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 18:02:36,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 18:12:32,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 18:22:30,166.00,166.00,166.00,,,166.00,209.00,156.00,
2026-09-01 18:32:38,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 18:42:32,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 18:52:14,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:02:37,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:12:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:22:41,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:34:09,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:42:33,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 19:52:37,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:02:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:12:23,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:22:35,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:32:34,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:42:27,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 20:52:28,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:02:48,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:12:30,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:22:40,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:32:32,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:42:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 21:52:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:02:35,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:12:42,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:22:42,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:32:40,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:42:30,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 22:52:21,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:02:34,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:12:22,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:22:25,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:32:38,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:42:26,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-01 23:52:19,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:02:36,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:12:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:22:30,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:32:31,166.00,166.00,166.00,166.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:42:34,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 00:52:26,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 01:02:40,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 01:12:38,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 01:22:17,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 01:32:10,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 01:42:13,,,156.00,156.00,166.00,,166.00,,156.00
2026-09-02 01:52:27,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:02:22,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:12:30,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:22:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:32:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:42:29,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 02:52:32,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:02:44,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:12:19,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:22:23,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:32:30,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:42:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 03:52:35,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
2026-09-02 04:02:28,156.00,156.00,156.00,156.00,166.00,166.00,209.00,156.00,156.00
